scenario,event,sim_time_s,n,thermal_power,Tf,Tc,rho,rho_dollars,rod_position,rod_target,I_norm,Xe_norm,rho_xe,decay_heat,plant_mode,scram_active,numerical_fault
chernobyl_rbmk_like,,4,0.06255275011,0.0625494644,282.4160461,267.1956787,3.46172601e-06,0.0004945322871,0.9689922929,0.9689922929,0.9998924136,1.250151038,-0.005003020633,0.004125198815,1,0,0
chernobyl_rbmk_like,,4.099999905,0.06255335361,0.0625500381,282.4177246,267.2015991,3.468245268e-06,0.0004954636097,0.9689922929,0.9689922929,0.9998896718,1.250154734,-0.005003094673,0.004125206731,1,0,0
chernobyl_rbmk_like,,4.199999809,0.06255399436,0.0625506416,282.4194031,267.2073364,3.469642252e-06,0.0004956631456,0.9689922929,0.9689922929,0.9998869896,1.250158548,-0.005003171042,0.004125214648,1,0,0
chernobyl_rbmk_like,,4.299999714,0.06255462766,0.06255124509,282.4211121,267.2129211,3.46917659e-06,0.0004955966142,0.9689922929,0.9689922929,0.9998843074,1.250162363,-0.005003246944,0.004125223029,1,0,0
chernobyl_rbmk_like,,4.400000095,0.06255526841,0.06255185604,282.4228516,267.2183533,3.467779607e-06,0.0004953970783,0.9689922929,0.9689922929,0.9998816252,1.250166059,-0.005003320985,0.004125231411,1,0,0
chernobyl_rbmk_like,,4.5,0.06255590916,0.06255245954,282.4245911,267.2236633,3.462657332e-06,0.0004946652916,0.9689922929,0.9689922929,0.999878943,1.250169873,-0.005003397353,0.004125239328,1,0,0
chernobyl_rbmk_like,,4.599999905,0.06255633384,0.06255286187,282.4263306,267.2287903,3.456603736e-06,0.0004938005004,0.9689922929,0.9689922929,0.9998762608,1.250173569,-0.005003471393,0.004125247709,1,0,0
chernobyl_rbmk_like,,4.699999809,0.06255675852,0.06255327165,282.4281006,267.2337952,3.446359187e-06,0.0004923369852,0.9689922929,0.9689922929,0.9998735785,1.250177383,-0.005003547762,0.004125256091,1,0,0
chernobyl_rbmk_like,,4.799999714,0.06255739927,0.06255387515,282.4299011,267.2386475,3.434251994e-06,0.0004906074028,0.9689922929,0.9689922929,0.9998708367,1.250181198,-0.005003623664,0.004125264473,1,0,0
chernobyl_rbmk_like,,4.900000095,0.06255760789,0.06255407631,282.4316711,267.2433777,3.4221448e-06,0.0004888778203,0.9689922929,0.9689922929,0.9998681545,1.250184894,-0.005003697705,0.004125272855,1,0,0
chernobyl_rbmk_like,,5,0.06255824864,0.06255468726,282.4335022,267.2479858,3.405846655e-06,0.0004865495139,0.9689922929,0.9689922929,0.9998654723,1.250188708,-0.005003774073,0.004125281237,1,0,0
chernobyl_rbmk_like,,5.099999905,0.06255846471,0.06255489588,282.4353027,267.2524719,3.388151526e-06,0.0004840216425,0.9689922929,0.9689922929,0.9998627901,1.250192523,-0.005003850441,0.004125289619,1,0,0
chernobyl_rbmk_like,,5.199999809,0.06255888939,0.06255530566,282.4371338,267.2568359,3.369990736e-06,0.0004814272397,0.9689922929,0.9689922929,0.9998601079,1.250196218,-0.005003924482,0.004125298001,1,0,0
chernobyl_rbmk_like,,5.299999714,0.06255909801,0.06255550683,282.4389648,267.2610779,3.348570317e-06,0.0004783671757,0.9689922929,0.9689922929,0.9998574257,1.250200033,-0.005004000384,0.004125306383,1,0,0
chernobyl_rbmk_like,,5.400000095,0.06255953014,0.06255591661,282.4408264,267.2651978,3.324821591e-06,0.000474974484,0.9689922929,0.9689922929,0.9998547435,1.250203848,-0.005004076753,0.00412531523,1,0,0
chernobyl_rbmk_like,,5.5,0.06255973876,0.06255612522,282.442688,267.2692261,3.301538527e-06,0.0004716483527,0.9689922929,0.9689922929,0.9998520613,1.250207543,-0.005004150793,0.004125323612,1,0,0
chernobyl_rbmk_like,,5.599999905,0.06255995482,0.06255633384,282.4445496,267.2731323,3.274530172e-06,0.0004677899997,0.9689922929,0.9689922929,0.9998493195,1.250211358,-0.005004227161,0.004125331994,1,0,0
chernobyl_rbmk_like,,5.699999809,0.06256037951,0.06255673617,282.4464111,267.276947,3.246124834e-06,0.0004637321108,0.9689922929,0.9689922929,0.9998466372,1.250215173,-0.00500430353,0.004125340376,1,0,0
chernobyl_rbmk_like,,5.799999714,0.06256058812,0.06255693734,282.4483032,267.2806396,3.218650818e-06,0.0004598072555,0.9689922929,0.9689922929,0.999843955,1.250218868,-0.005004377104,0.004125348758,1,0,0
chernobyl_rbmk_like,,5.899999619,0.06256080419,0.0625571534,282.4501953,267.2842407,3.18698585e-06,0.0004552836763,0.9689922929,0.9689922929,0.9998412728,1.250222683,-0.005004453473,0.00412535714,1,0,0
chernobyl_rbmk_like,,6,0.06256080419,0.06255716085,282.4520874,267.2877502,3.153458238e-06,0.0004504940298,0.9689922929,0.9689922929,0.9998385906,1.250226498,-0.005004529841,0.004125365522,1,0,0
chernobyl_rbmk_like,,6.099999905,0.0625610128,0.06255736202,282.45401,267.2911682,3.121327609e-06,0.0004459039192,0.9689922929,0.9689922929,0.9998359084,1.250230193,-0.005004603881,0.004125373904,1,0,0
chernobyl_rbmk_like,,6.199999809,0.0625610128,0.06255736947,282.4559021,267.2944946,3.085006028e-06,0.0004407151428,0.9689922929,0.9689922929,0.9998332262,1.250234008,-0.00500468025,0.00412538182,1,0,0
chernobyl_rbmk_like,,6.299999714,0.06256122887,0.06255757809,282.4578247,267.2977295,3.048684448e-06,0.0004355263372,0.9689922929,0.9689922929,0.9998304844,1.250237823,-0.005004756153,0.004125390202,1,0,0
chernobyl_rbmk_like,,6.399999619,0.06256122887,0.06255758554,282.4597473,267.3009033,3.012362868e-06,0.0004303375317,0.9689922929,0.9689922929,0.9998278022,1.250241518,-0.005004830193,0.004125398584,1,0,0
chernobyl_rbmk_like,,6.5,0.06256143749,0.06255779415,282.4616699,267.3039856,2.972315997e-06,0.0004246165627,0.9689922929,0.9689922929,0.99982512,1.250245333,-0.005004906561,0.004125406966,1,0,0
chernobyl_rbmk_like,,6.599999905,0.06256123632,0.06255760789,282.4635925,267.3069763,2.931337804e-06,0.0004187625309,0.9689922929,0.9689922929,0.9998224378,1.250249147,-0.00500498293,0.004125414882,1,0,0
chernobyl_rbmk_like,,6.699999809,0.06256122887,0.06255760789,282.4655151,267.3098755,2.891290933e-06,0.0004130415618,0.9689922929,0.9689922929,0.9998197556,1.250252843,-0.00500505697,0.004125422798,1,0,0
